discharge [m3/s]	.	..	...
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH	4	9	2	73	11	10	78	90	58	96	3	1	12	13	15	16	45
2000	4	9	0	2960	605	1679	440.8	128.35	312.05	1022.31	2015.28	2577.23	2484.02	2581.69	1986.44	103	199.2	148.36	128.83	370.41
2000	4	10	0	2840	857	1910	414.3	125.4	302.48	985.33	1953.75	2516.68	2397.07	2297.55	1765.25	100.55	193.5	143.94	127.42	365.33
2000	4	11	0	2740	702	1974	409.1	122.48	293.86	875.71	1901.71	2439.57	2328.95	1998.77	1783.96	94.93	193.5	140.66	125.3	358.97
2000	4	12	0	2700	673	2067	396.2	120.41	287.45	977.14	1850.31	2371.73	2303.74	2249.05	1927.47	98.93	193.5	137.4	124.59	352.62
2000	4	13	0	2590	574	1847	383.5	118.36	279	1005.85	1774.41	2321.28	2221	2429.29	2016.26	109.64	187.8	138.48	124.59	345.01
2000	4	14	0	2450	819	1973	363.7	116.72	272.74	985.33	1683.63	2262.91	2156.22	2530.4	2006.29	126.08	185.9	141.75	123.89	329.79
2000	4	15	0	2450	591	1843	383.5	115.1	274.82	985.33	1675.48	2188.61	2092.7	2530.4	2006.29	121.67	195.4	145.04	123.89	324.73
2000	4	16	0	2370	734	1636	411.7	113.89	279	1059.5	1699.97	2131.42	2053.62	2530.4	1956.84	121.67	204.9	187.7	123.89	320.93
2000	4	17	0	2280	559	2010	424.8	112.68	272.74	1026.43	1675.48	2107.07	2022.71	2265.16	1793.36	120.79	199.2	186.5	123.89	313.34
2000	4	18	0	2200	673	2032	409.1	109.09	266.54	960.8	1683.63	2107.07	1954.27	2014	1869.4	119.92	199.2	160.74	123.89	312.08
2000	4	19	0	2120	588	1992	381	113.89	256.34	973.05	1749.44	2098.98	1902.1	2265.16	2066.46	108.8	191.6	139.57	123.18	305.76
2000	4	20	0	2300	701	2504	366.1	142.17	254.32	981.23	1757.74	2107.07	1887.37	2530.4	2076.57	107.96	187.8	138.48	123.18	301.97
2000	4	21	0	2250	675	1681	376	164.89	287.45	993.53	1691.79	2139.56	1872.7	2547.44	1937.24	106.3	197.3	213.54	123.18	298.18
2000	4	22	0	2200	479	1931	432.8	144.82	319.77	997.63	1651.15	2147.71	1872.7	2547.44	1783.96	104.64	187.8	233.97	123.18	296.92
2000	4	23	0	1840	651	1806	451.7	119.18	319.77	916.07	1635.03	2123.29	1858.12	2216.99	1682.27	104.64	193.5	185.3	123.18	299.44
2000	4	24	0	2100	690	1945	438.1	111.08	283.21	977.14	1683.63	2082.82	1924.35	1968.48	1728.12	103	204.9	155.07	123.18	301.97
2000	4	25	0	1850	573	1942	419.5	105.55	262.44	964.88	1708.17	2074.76	1931.8	1923.46	1840.69	94.14	206.8	140.66	123.18	301.97
2000	4	26	0	1840	479	1975	363.7	102.05	246.32	993.53	1683.63	2098.98	1916.91	2216.99	1947.03	90.21	182.3	125.68	123.18	300.71
2000	4	27	0	1830	489	2003	321	101.28	238.43	948.57	1659.25	2115.18	1887.37	2446.01	1956.84	87.89	167	117.39	123.18	300.71
2000	4	28	0	1910	474	1971	311.9	97.84	228.72	916.07	1643.08	2090.89	1880.03	2530.4	1966.68	85.6	160.2	114.32	123.18	300.71
2000	4	29	0	1880	504	1875	302.9	95.95	221.07	916.07	1610.97	2074.76	1880.03	2513.41	1976.55	85.6	156.8	109.29	122.48	301.97
2000	4	30	0	1850	511	1707	294	94.08	217.29	960.8	1563.35	2050.64	1880.03	2479.6	1927.47	82.57	153.4	108.29	122.48	303.23
2000	5	1	0	1840	512	1635	289.6	92.96	211.68	920.12	1524.16	2018.63	1865.4	2232.99	1802.77	81.06	148.3	108.29	121.77	305.76
2000	5	2	0	1840	574	1989	281	91.85	209.82	839.63	1500.87	1970.94	1843.61	1968.48	1664.11	76.25	146.6	106.3	121.07	307.02
2000	5	3	0	1840	436	1945	281	90.38	206.13	823.67	1493.14	1915.81	1821.98	1878.93	1793.36	74.68	144.9	104.32	120.36	307.02
2000	5	4	0	1830	355	1999	276.7	89.28	202.46	936.36	1470.07	1884.55	1779.22	2169.32	1937.24	73.11	143.2	102.36	120.36	304.5
2000	5	5	0	1830	458	2034	272.5	88.18	198.83	932.3	1416.86	1868.98	1758.1	2216.99	2016.26	73.11	139.8	101.39	119.66	300.71
2000	5	6	0	1810	433	1891	268.2	87.09	195.22	932.3	1379.41	1837.99	1702.56	2201.05	1986.44	71.57	138.1	100.41	119.66	295.66
2000	5	7	0	1780	405	1738	259.9	85.65	193.43	940.43	1409.34	1784.19	1702.56	2075.47	1937.24	71.57	138.1	98.48	118.95	290.61
2000	5	8	0	1740	437	2055	259.9	84.22	191.64	887.79	1439.55	1753.69	1675.22	1938.41	1793.36	70.03	134.7	95.6	118.25	286.83
2000	5	9	0	1700	511	1968	259.9	83.5	189.86	815.71	1439.55	1776.55	1641.46	1805.84	1831.18	70.03	133	94.64	117.54	284.31
2000	5	10	0	1660	420	2052	257.9	83.15	186.33	875.71	1431.97	1799.5	1601.54	1968.48	1966.68	70.03	131.5	92.74	117.54	281.79
2000	5	11	0	1620	442	1934	249.7	81.38	182.82	899.89	1416.86	1799.5	1581.83	2137.82	2006.29	68.51	130	90.86	116.84	279.27
2000	5	12	0	1590	271	2004	246	79.62	181.08	879.73	1371.97	1791.84	1641.46	2265.16	1976.55	68.51	128.5	88.99	116.13	275.5
2000	5	13	0	1670	402	1808	240.6	78.58	177.61	883.76	1342.42	1753.69	1648.18	2281.33	1956.84	65.52	130	88.06	116.13	271.72
2000	5	14	0	1660	382	1625	236.9	77.54	175.89	907.98	1349.78	1715.83	1628.09	2265.16	1879.01	65.52	124	86.21	115.42	269.21
